,Date,Open,High,Low,Close,Adj Close,Volume,Name
82,2018-07-26,689.28,695.2,684.6,686.62,609.9,7362218,INFOSYS
83,2018-07-27,686.6,694.5,684.15,686.72,609.99,6493232,INFOSYS
84,2018-07-30,685.0,686.5,674.0,675.5,600.02,6409970,INFOSYS
85,2018-07-31,674.28,685.0,667.78,682.55,606.28,7943996,INFOSYS
86,2018-08-01,681.9,684.22,675.5,677.03,601.38,4675706,INFOSYS
87,2018-08-02,679.8,683.38,675.08,676.83,601.2,5940742,INFOSYS
88,2018-08-03,683.1,683.1,678.0,682.05,605.84,3970390,INFOSYS
89,2018-08-06,683.03,687.5,673.75,680.33,604.31,6178930,INFOSYS
90,2018-08-07,687.0,689.97,680.33,683.97,607.55,7351528,INFOSYS
91,2018-08-08,685.9,686.25,676.65,681.38,605.24,3992358,INFOSYS
92,2018-08-09,686.83,694.72,686.83,689.97,612.88,6409524,INFOSYS
93,2018-08-10,692.9,694.5,686.53,692.72,615.32,4779520,INFOSYS
94,2018-08-13,695.0,704.92,689.35,704.38,625.67,9979746,INFOSYS
95,2018-08-14,706.97,712.28,702.0,704.15,625.47,6151320,INFOSYS
96,2018-08-16,707.47,717.45,705.62,714.78,634.91,6626774,INFOSYS
97,2018-08-17,715.45,718.83,711.5,715.17,635.26,6390408,INFOSYS
98,2018-08-20,694.0,703.97,686.75,692.12,614.79,16101876,INFOSYS
99,2018-08-21,695.0,698.0,686.88,691.97,614.65,8361482,INFOSYS
100,2018-08-23,696.5,700.75,692.67,698.7,620.63,7717182,INFOSYS
101,2018-08-24,698.25,700.95,688.05,689.15,612.15,7053000,INFOSYS
102,2018-08-27,691.5,709.97,690.7,707.7,628.62,7012950,INFOSYS
103,2018-08-28,708.6,719.2,705.75,712.35,632.75,6496890,INFOSYS
104,2018-08-29,716.8,716.8,702.58,705.05,626.27,5646496,INFOSYS
105,2018-08-30,706.4,710.78,698.08,708.1,628.98,11507962,INFOSYS
106,2018-08-31,712.55,727.15,710.55,720.55,640.04,10875864,INFOSYS
107,2018-09-03,724.5,733.95,715.0,717.12,636.99,10976328,INFOSYS
108,2018-09-04,722.0,748.5,716.0,737.15,654.78,15370124,INFOSYS
109,2018-09-05,741.95,744.05,725.4,729.9,648.34,8658978,INFOSYS
110,2018-09-06,732.55,735.5,724.1,727.15,645.9,5598659,INFOSYS
111,2018-09-07,734.35,735.15,723.8,732.8,650.92,6510605,INFOSYS
112,2018-09-10,737.75,747.0,729.4,730.85,649.19,5629871,INFOSYS
113,2018-09-11,735.9,744.75,732.0,734.3,652.25,6963561,INFOSYS
114,2018-09-12,744.4,746.5,736.25,742.9,659.89,4636617,INFOSYS
115,2018-09-14,741.9,745.0,729.05,733.7,651.72,7896514,INFOSYS
116,2018-09-17,735.0,740.0,724.6,725.95,644.83,5427054,INFOSYS
117,2018-09-18,730.0,730.0,717.0,719.1,638.75,7729732,INFOSYS
118,2018-09-19,727.0,727.0,713.2,719.75,639.33,4849498,INFOSYS
119,2018-09-21,713.85,717.4,692.0,705.3,626.49,14350769,INFOSYS
120,2018-09-24,706.5,729.95,706.5,718.25,637.99,8637881,INFOSYS
121,2018-09-25,718.25,736.0,717.0,726.2,645.06,9602273,INFOSYS
122,2018-09-26,731.2,731.85,712.0,717.85,637.64,6599606,INFOSYS
123,2018-09-27,722.0,730.8,717.45,724.8,643.81,14592616,INFOSYS
124,2018-09-28,721.0,734.55,715.2,730.05,648.48,7490031,INFOSYS
125,2018-10-01,737.5,754.9,733.0,746.65,663.22,8252398,INFOSYS
126,2018-10-03,743.8,751.95,726.3,728.5,647.1,7792464,INFOSYS
127,2018-10-04,728.5,729.75,702.5,707.2,628.18,6173037,INFOSYS
128,2018-10-05,713.0,731.5,709.3,724.6,643.63,8543578,INFOSYS
129,2018-10-08,725.05,728.7,709.25,714.45,634.62,7259306,INFOSYS
130,2018-10-09,717.1,722.4,702.65,717.75,637.55,6777212,INFOSYS
131,2018-10-10,719.9,719.9,695.4,700.45,622.18,8866251,INFOSYS
132,2018-10-11,685.0,692.9,663.3,673.35,598.11,10985897,INFOSYS
133,2018-10-12,676.4,684.05,661.5,678.8,602.95,8909221,INFOSYS
134,2018-10-15,688.6,705.0,681.5,698.8,620.72,6222176,INFOSYS
135,2018-10-16,710.0,713.9,689.4,695.25,617.56,11588963,INFOSYS
136,2018-10-17,710.0,721.8,701.35,705.35,626.54,20360697,INFOSYS
137,2018-10-19,687.0,687.7,678.0,683.55,607.17,10421001,INFOSYS
138,2018-10-22,688.7,695.05,673.8,679.95,603.97,6672840,INFOSYS
139,2018-10-23,675.95,682.0,653.3,657.6,584.12,9041701,INFOSYS
140,2018-10-24,663.0,666.5,647.15,649.8,577.19,7058164,INFOSYS
141,2018-10-25,643.0,656.35,636.25,648.75,582.54,8270469,INFOSYS
142,2018-10-26,645.3,648.7,629.9,633.6,568.93,5464141,INFOSYS
143,2018-10-29,633.7,650.55,631.5,644.75,578.94,7137446,INFOSYS
144,2018-10-30,641.1,663.8,637.45,659.6,592.28,8793411,INFOSYS
145,2018-10-31,663.9,692.95,663.05,686.4,616.34,11947995,INFOSYS
146,2018-11-01,689.7,689.7,659.6,666.7,598.65,5860244,INFOSYS
147,2018-11-02,665.95,675.8,660.1,662.25,594.66,6654067,INFOSYS
148,2018-11-05,663.5,668.6,657.0,666.0,598.02,5799426,INFOSYS
149,2018-11-06,667.9,675.0,660.65,666.45,598.43,6975525,INFOSYS
150,2018-11-07,673.0,677.5,672.0,675.5,606.55,758956,INFOSYS
151,2018-11-09,679.0,679.0,655.5,659.5,592.19,9694143,INFOSYS
152,2018-11-12,666.0,676.4,662.3,664.2,596.41,7118080,INFOSYS
153,2018-11-13,663.5,667.75,656.3,665.7,597.76,4137808,INFOSYS
154,2018-11-14,665.7,665.7,640.5,653.2,586.53,7323026,INFOSYS
155,2018-11-15,654.0,666.0,646.7,656.4,589.4,5513390,INFOSYS
156,2018-11-16,659.9,662.5,644.2,650.85,584.42,8583785,INFOSYS
157,2018-11-19,659.0,662.0,649.25,651.7,585.18,6018930,INFOSYS
158,2018-11-20,651.7,656.0,640.1,641.4,575.94,5384830,INFOSYS
159,2018-11-21,640.0,640.05,612.1,619.1,555.91,14359086,INFOSYS
160,2018-11-22,622.25,628.15,616.75,620.75,557.39,6632975,INFOSYS
161,2018-11-26,621.0,628.0,599.85,621.45,558.02,15075209,INFOSYS
162,2018-11-27,625.5,641.0,625.3,638.9,573.69,12285851,INFOSYS
163,2018-11-28,640.95,668.7,640.0,666.4,598.38,17719890,INFOSYS
164,2018-11-29,671.0,674.9,658.8,661.05,593.58,13399070,INFOSYS
165,2018-11-30,661.0,672.0,660.95,667.45,599.33,10445773,INFOSYS
166,2018-12-03,673.15,679.0,665.95,670.35,601.93,8260890,INFOSYS
167,2018-12-04,672.55,688.25,671.3,685.25,615.31,7827923,INFOSYS
168,2018-12-05,683.0,683.65,672.5,681.4,611.85,5177288,INFOSYS
169,2018-12-06,676.1,685.45,664.55,668.5,600.27,8039771,INFOSYS
170,2018-12-07,672.0,685.75,665.6,682.8,613.11,5553948,INFOSYS
171,2018-12-10,669.9,683.8,665.2,669.2,600.9,5121196,INFOSYS
172,2018-12-11,669.2,681.9,660.6,674.5,605.66,7120933,INFOSYS
173,2018-12-12,677.1,680.65,670.6,678.5,609.25,6926183,INFOSYS
174,2018-12-13,682.0,700.0,680.0,697.75,626.53,7521474,INFOSYS
175,2018-12-14,697.45,713.7,694.4,706.05,633.99,9560576,INFOSYS
176,2018-12-17,711.85,711.85,692.75,694.4,623.53,4778465,INFOSYS
177,2018-12-18,686.5,686.5,674.55,676.6,607.54,8021298,INFOSYS
178,2018-12-19,671.55,671.55,661.1,664.85,596.99,8295459,INFOSYS
179,2018-12-20,660.0,671.55,656.4,667.05,598.97,11705260,INFOSYS
180,2018-12-21,659.5,659.5,643.45,646.2,580.25,12802132,INFOSYS
181,2018-12-24,657.0,658.8,647.6,649.0,582.76,8379825,INFOSYS
182,2018-12-26,647.0,647.0,637.35,644.05,578.31,6178552,INFOSYS
183,2018-12-27,652.75,663.25,649.0,656.8,589.76,15333902,INFOSYS
184,2018-12-28,663.35,663.5,653.3,656.95,589.9,4736598,INFOSYS
185,2018-12-31,660.0,662.0,655.8,658.95,591.69,3373319,INFOSYS
186,2019-01-01,660.95,666.3,654.15,665.05,597.17,2943390,INFOSYS
187,2019-01-02,666.0,674.0,662.05,669.05,600.76,7416655,INFOSYS
188,2019-01-03,672.0,677.0,663.1,669.15,600.85,6827249,INFOSYS
189,2019-01-04,671.75,673.9,651.0,661.05,593.58,7889310,INFOSYS
190,2019-01-07,665.0,673.6,661.5,671.7,603.14,8046340,INFOSYS
191,2019-01-08,674.95,677.45,668.55,670.05,601.66,8621545,INFOSYS
192,2019-01-09,686.2,689.8,664.0,676.1,607.09,18130292,INFOSYS
193,2019-01-10,681.6,682.0,672.55,679.7,610.33,9572493,INFOSYS
194,2019-01-11,680.2,685.5,672.5,683.5,613.74,12281903,INFOSYS
195,2019-01-14,707.0,710.2,695.95,701.9,630.26,19312937,INFOSYS
196,2019-01-15,707.2,730.0,707.2,726.6,652.44,19671304,INFOSYS
197,2019-01-16,729.9,737.8,728.5,736.8,661.6,9658944,INFOSYS
198,2019-01-17,735.8,739.0,729.1,733.35,658.5,6903771,INFOSYS
199,2019-01-18,730.0,736.2,726.3,730.95,656.35,5902151,INFOSYS
200,2019-01-21,738.2,751.0,734.0,745.0,668.96,8129422,INFOSYS
201,2019-01-22,741.25,749.0,734.0,745.35,669.28,6723375,INFOSYS
202,2019-01-23,742.35,742.6,729.2,731.65,656.97,7212099,INFOSYS
203,2019-01-24,728.1,736.1,721.0,732.0,660.9,7429783,INFOSYS
204,2019-01-25,728.0,737.9,724.25,730.35,659.41,5543112,INFOSYS
205,2019-01-28,731.0,732.6,719.0,727.95,657.24,7944693,INFOSYS
206,2019-01-29,725.5,732.85,716.5,727.9,657.2,6760819,INFOSYS
207,2019-01-30,727.9,734.8,721.1,725.9,655.39,5763026,INFOSYS
208,2019-01-31,726.0,751.3,726.0,749.55,676.75,13825233,INFOSYS
209,2019-02-01,751.35,762.5,744.5,757.05,683.52,6276585,INFOSYS
210,2019-02-04,757.0,762.5,749.2,755.9,682.48,3945391,INFOSYS
211,2019-02-05,747.0,759.95,747.0,754.85,681.53,4694366,INFOSYS
212,2019-02-06,755.55,766.95,754.35,763.3,689.16,5880482,INFOSYS
213,2019-02-07,763.05,769.45,761.0,764.0,689.79,3961797,INFOSYS
214,2019-02-08,760.0,772.25,754.9,760.9,686.99,5915169,INFOSYS
215,2019-02-11,766.9,768.75,759.0,762.8,688.71,5500216,INFOSYS
216,2019-02-12,760.35,760.35,741.0,750.45,677.56,7310690,INFOSYS
217,2019-02-14,751.0,753.0,737.25,740.05,668.17,4610535,INFOSYS
218,2019-02-15,742.3,746.5,732.6,741.95,669.88,5586389,INFOSYS
219,2019-02-18,742.35,747.65,736.0,741.05,669.07,5346825,INFOSYS
220,2019-02-19,739.1,740.55,721.3,724.3,653.95,9401334,INFOSYS
221,2019-02-20,727.0,743.0,726.05,740.7,668.76,5210675,INFOSYS
222,2019-02-21,738.0,738.0,727.1,733.45,662.21,7202786,INFOSYS
223,2019-02-22,732.5,738.2,728.0,734.95,663.56,3750833,INFOSYS
224,2019-02-25,735.55,758.0,735.55,754.9,681.58,6547552,INFOSYS
225,2019-02-26,748.6,752.6,740.15,742.5,670.38,8319610,INFOSYS
226,2019-02-27,745.0,746.4,732.75,735.25,663.84,5936354,INFOSYS
227,2019-02-28,738.7,742.4,732.3,734.3,662.98,8559921,INFOSYS
228,2019-03-01,735.5,743.4,735.5,741.9,669.84,3998826,INFOSYS
229,2019-03-05,740.5,742.5,730.25,732.5,661.35,4826505,INFOSYS
230,2019-03-06,736.1,736.1,727.0,732.5,661.35,6076668,INFOSYS
231,2019-03-07,734.0,734.5,720.55,722.95,652.73,5951551,INFOSYS
232,2019-03-08,722.95,722.95,710.65,712.35,643.16,7193994,INFOSYS
233,2019-03-11,713.3,718.5,709.4,711.25,642.17,9932198,INFOSYS
234,2019-03-12,709.0,714.95,705.6,706.95,638.28,11997387,INFOSYS
235,2019-03-13,710.0,718.6,706.3,708.45,639.64,11348867,INFOSYS
236,2019-03-14,714.0,714.9,706.2,708.35,639.55,6415187,INFOSYS
237,2019-03-15,712.0,723.75,709.6,718.55,648.76,14638664,INFOSYS
238,2019-03-18,721.55,723.7,705.35,710.2,641.22,8065544,INFOSYS
239,2019-03-19,712.8,726.5,707.4,722.25,652.1,8917337,INFOSYS
240,2019-03-20,727.25,742.3,727.15,738.95,667.18,13471173,INFOSYS
241,2019-03-22,745.0,746.35,732.3,743.1,670.92,8883260,INFOSYS
242,2019-03-25,742.4,742.4,730.55,735.25,663.84,7644966,INFOSYS
243,2019-03-26,735.25,735.25,719.1,727.75,657.06,9406261,INFOSYS
244,2019-03-27,730.0,732.3,727.15,729.7,658.82,7387487,INFOSYS
245,2019-03-28,730.0,745.0,730.0,737.8,666.14,9277241,INFOSYS
246,2019-04-01,742.0,760.0,742.0,755.1,681.76,6584982,INFOSYS
247,2019-04-02,759.0,765.8,754.6,759.4,685.64,7283600,INFOSYS
248,2019-04-03,756.0,758.5,746.8,753.3,680.13,6897127,INFOSYS
249,2019-04-04,751.4,753.8,745.1,747.9,675.26,7688525,INFOSYS
250,2019-04-05,750.9,760.95,748.0,759.3,685.55,6276040,INFOSYS
251,2019-04-08,763.05,770.0,755.4,767.25,692.73,4919911,INFOSYS
252,2019-04-09,770.0,773.0,758.2,760.6,686.72,6730692,INFOSYS
253,2019-04-10,764.0,766.7,751.3,752.7,679.59,7031088,INFOSYS
254,2019-04-11,751.75,751.75,740.05,742.7,670.56,8200995,INFOSYS
255,2019-04-12,743.1,751.55,740.6,747.75,675.12,7043212,INFOSYS
256,2019-04-15,724.7,731.35,712.6,727.5,656.84,31574803,INFOSYS
257,2019-04-16,727.9,727.9,714.1,724.1,653.77,12524411,INFOSYS
258,2019-04-18,722.5,722.5,712.75,717.05,647.4,13801105,INFOSYS
259,2019-04-22,717.05,725.75,715.0,721.05,651.01,6455426,INFOSYS
260,2019-04-23,723.9,730.0,718.4,728.2,657.47,5516668,INFOSYS
261,2019-04-24,728.2,737.9,724.0,736.45,664.92,8285120,INFOSYS
262,2019-04-25,736.45,737.65,727.05,728.55,657.79,8005235,INFOSYS
263,2019-04-26,731.0,739.8,729.0,738.0,666.32,6895168,INFOSYS
264,2019-04-30,738.0,753.8,738.0,751.35,678.37,9920046,INFOSYS
265,2019-05-02,747.0,748.4,729.5,730.8,659.82,6351352,INFOSYS
266,2019-05-03,722.9,731.0,718.2,723.6,653.32,6348116,INFOSYS
267,2019-05-06,715.0,721.8,710.65,718.4,648.62,8858265,INFOSYS
268,2019-05-07,720.4,727.9,718.7,724.55,654.17,5747536,INFOSYS
269,2019-05-08,721.0,726.0,716.5,719.35,649.48,6247642,INFOSYS
270,2019-05-09,719.15,730.3,715.8,721.05,651.01,7396525,INFOSYS
271,2019-05-10,720.8,726.0,715.0,716.85,647.22,8352335,INFOSYS
272,2019-05-13,716.55,726.45,712.1,719.7,649.8,6808993,INFOSYS
273,2019-05-14,716.5,717.75,703.6,713.85,644.51,10513001,INFOSYS
274,2019-05-15,714.9,725.2,712.6,716.1,646.55,6668929,INFOSYS
275,2019-05-16,720.0,737.0,719.1,733.1,661.89,6468556,INFOSYS
276,2019-05-17,733.15,735.8,720.1,723.9,653.59,8155948,INFOSYS
277,2019-05-20,719.7,726.4,706.0,722.4,652.23,11213708,INFOSYS
278,2019-05-21,722.65,722.65,707.7,709.3,640.41,8645535,INFOSYS
279,2019-05-22,710.0,718.25,707.0,709.75,640.81,5795713,INFOSYS
280,2019-05-23,715.0,716.7,697.45,701.05,632.96,7233736,INFOSYS
281,2019-05-24,703.8,711.75,700.45,709.2,640.32,7016424,INFOSYS
282,2019-05-27,707.4,713.8,705.5,708.1,639.32,10247544,INFOSYS
283,2019-05-28,712.0,733.45,709.8,728.1,657.38,23860490,INFOSYS
284,2019-05-29,725.5,733.65,723.65,727.8,657.11,10293077,INFOSYS
285,2019-05-30,727.0,737.25,722.55,733.55,662.3,15089296,INFOSYS
286,2019-05-31,736.5,742.95,733.2,737.75,666.09,8290306,INFOSYS
287,2019-06-03,729.8,750.9,729.0,744.65,672.32,7744761,INFOSYS
288,2019-06-04,737.25,739.45,733.15,735.3,663.88,11733702,INFOSYS
289,2019-06-06,736.5,744.65,733.65,735.6,664.15,7563925,INFOSYS
290,2019-06-07,735.85,743.95,735.85,739.1,667.31,3218358,INFOSYS
291,2019-06-10,740.1,754.1,740.1,753.5,680.31,4435148,INFOSYS
292,2019-06-11,755.0,759.0,750.5,754.9,681.58,5733127,INFOSYS
293,2019-06-12,756.95,756.95,745.0,753.8,680.58,8738342,INFOSYS
294,2019-06-13,740.0,747.2,740.0,742.65,679.99,4808577,INFOSYS
295,2019-06-14,743.85,745.5,738.25,740.45,677.97,5556353,INFOSYS
296,2019-06-17,743.0,744.5,737.8,740.55,678.07,3085588,INFOSYS
297,2019-06-18,740.2,752.45,740.2,750.15,686.86,6202838,INFOSYS
298,2019-06-19,752.5,755.4,748.6,751.9,688.46,4596253,INFOSYS
299,2019-06-20,737.8,756.9,735.9,754.9,691.21,7148684,INFOSYS
300,2019-06-21,755.0,755.0,747.15,750.2,686.9,13200318,INFOSYS
301,2019-06-24,751.9,751.9,742.65,745.5,682.6,4758178,INFOSYS
302,2019-06-25,744.0,750.9,737.3,748.1,684.98,3677911,INFOSYS
303,2019-06-26,743.0,751.45,738.0,739.2,676.83,5447130,INFOSYS
304,2019-06-27,742.0,744.7,728.15,730.55,668.91,11122346,INFOSYS
305,2019-06-28,735.5,739.5,728.5,732.0,670.24,5919494,INFOSYS
306,2019-07-01,735.0,737.5,729.85,731.3,669.6,3224968,INFOSYS
307,2019-07-02,734.0,741.65,730.1,740.0,677.56,4837606,INFOSYS
308,2019-07-03,741.0,743.2,730.0,731.3,669.6,5958379,INFOSYS
309,2019-07-04,729.0,736.4,728.6,733.8,671.89,3274064,INFOSYS
310,2019-07-05,735.0,736.4,713.5,718.0,657.42,4926289,INFOSYS
311,2019-07-08,716.45,724.95,712.3,717.6,657.05,7177092,INFOSYS
312,2019-07-09,718.0,719.85,709.05,715.5,655.13,5022638,INFOSYS
313,2019-07-10,709.0,722.7,706.5,717.25,656.73,7573816,INFOSYS
314,2019-07-11,719.45,723.5,709.6,721.5,660.62,6252688,INFOSYS
315,2019-07-12,722.5,730.6,719.6,726.75,665.43,7874441,INFOSYS
316,2019-07-15,763.0,781.65,754.2,779.35,713.59,31064152,INFOSYS
317,2019-07-16,777.0,787.8,776.0,784.85,718.63,9924322,INFOSYS
318,2019-07-17,783.9,795.0,776.75,794.15,727.14,6754348,INFOSYS
319,2019-07-18,789.05,798.5,786.2,792.7,725.82,6534471,INFOSYS
320,2019-07-19,788.7,794.5,781.25,785.4,719.13,6812754,INFOSYS
321,2019-07-22,785.95,792.0,782.05,784.4,718.22,7107151,INFOSYS
322,2019-07-23,787.0,804.0,785.55,790.05,723.39,10782564,INFOSYS
323,2019-07-24,788.0,793.75,783.6,786.3,719.96,5745146,INFOSYS
324,2019-07-25,788.25,800.2,787.65,794.5,727.46,9773568,INFOSYS
325,2019-07-26,792.3,795.0,782.2,787.0,720.6,4941763,INFOSYS
326,2019-07-29,789.5,796.95,786.2,791.45,724.67,6244316,INFOSYS
327,2019-07-30,791.9,797.8,788.55,792.7,725.82,8673253,INFOSYS
328,2019-07-31,790.85,799.8,781.6,793.65,726.69,7350584,INFOSYS
329,2019-08-01,786.45,788.4,764.4,768.85,703.98,10066407,INFOSYS
330,2019-08-02,765.05,779.9,762.25,775.6,710.16,10838336,INFOSYS
331,2019-08-05,772.6,785.9,768.65,776.7,711.17,9976238,INFOSYS
332,2019-08-06,778.8,783.7,769.8,774.45,709.11,9331718,INFOSYS
333,2019-08-07,778.9,783.45,772.35,776.1,710.62,5130457,INFOSYS
334,2019-08-08,782.7,792.75,781.25,788.75,722.2,8009009,INFOSYS
335,2019-08-09,792.0,796.75,784.8,789.85,723.21,4362520,INFOSYS
336,2019-08-13,784.15,786.0,760.15,764.75,700.22,7517099,INFOSYS
337,2019-08-14,775.1,778.25,768.0,774.8,709.43,5940968,INFOSYS
338,2019-08-16,780.0,780.05,762.5,774.55,709.2,5128088,INFOSYS
339,2019-08-19,775.6,783.0,773.35,777.65,712.04,3881451,INFOSYS
340,2019-08-20,785.2,798.0,783.85,792.75,725.86,8435344,INFOSYS
341,2019-08-21,793.0,803.75,793.0,799.45,732.0,5926896,INFOSYS
342,2019-08-22,799.9,801.3,792.35,795.7,728.56,5222488,INFOSYS
343,2019-08-23,796.45,809.95,795.8,802.2,734.51,6895015,INFOSYS
344,2019-08-26,795.9,806.8,786.9,802.55,734.83,5412074,INFOSYS
345,2019-08-27,791.0,794.95,781.1,784.65,718.45,16061642,INFOSYS
346,2019-08-28,787.4,805.0,786.3,802.5,734.79,5881134,INFOSYS
347,2019-08-29,795.5,809.7,795.5,806.95,738.86,7830413,INFOSYS
348,2019-08-30,810.0,817.35,802.0,814.9,746.14,8174186,INFOSYS
349,2019-09-03,815.0,822.4,812.05,814.25,745.55,5647088,INFOSYS
350,2019-09-04,810.75,822.45,810.25,821.3,752.0,6199015,INFOSYS
351,2019-09-05,830.1,837.5,826.65,834.05,763.68,7926895,INFOSYS
352,2019-09-06,843.3,847.0,835.05,840.15,769.26,6106841,INFOSYS
353,2019-09-09,836.8,840.3,827.55,829.1,759.14,4377870,INFOSYS
354,2019-09-11,822.3,828.55,814.15,820.1,750.9,7981036,INFOSYS
355,2019-09-12,816.4,819.85,810.85,816.4,747.52,4400017,INFOSYS
356,2019-09-13,818.1,831.05,817.5,829.3,759.33,4832021,INFOSYS
357,2019-09-16,832.05,837.95,820.55,827.7,757.86,4846496,INFOSYS
358,2019-09-17,831.5,835.0,820.55,831.25,761.11,5540901,INFOSYS
359,2019-09-18,829.9,832.95,824.0,829.85,759.83,3199389,INFOSYS
360,2019-09-19,824.85,827.0,815.2,820.7,751.45,6601607,INFOSYS
361,2019-09-20,822.9,835.0,802.0,805.0,737.08,22462366,INFOSYS
362,2019-09-23,806.9,806.9,741.9,764.35,699.86,17279260,INFOSYS
363,2019-09-24,765.0,798.65,765.0,794.05,727.05,13717998,INFOSYS
364,2019-09-25,787.7,801.0,781.65,792.65,725.77,9313576,INFOSYS
365,2019-09-26,787.75,797.0,778.1,782.55,716.52,18442824,INFOSYS
366,2019-09-27,787.05,794.25,780.1,782.2,716.2,5087642,INFOSYS
367,2019-09-30,785.1,808.0,784.15,805.65,737.67,8178091,INFOSYS
368,2019-10-01,807.0,807.55,791.55,793.55,726.59,5881438,INFOSYS
369,2019-10-03,792.55,797.85,784.15,785.6,719.31,5497672,INFOSYS
370,2019-10-04,790.0,797.6,787.05,793.45,726.5,8201713,INFOSYS
371,2019-10-07,794.85,802.0,786.1,789.55,722.93,3679845,INFOSYS
372,2019-10-09,795.45,795.9,778.8,783.65,717.53,6335025,INFOSYS
373,2019-10-10,785.4,794.7,776.6,783.05,716.98,10402917,INFOSYS
374,2019-10-11,781.5,823.8,776.6,814.8,746.05,20636344,INFOSYS
375,2019-10-14,786.75,797.0,780.0,786.1,719.77,15150858,INFOSYS
376,2019-10-15,773.1,775.95,765.0,768.3,703.47,13762133,INFOSYS
377,2019-10-16,765.25,775.95,761.55,771.45,706.36,10767032,INFOSYS
378,2019-10-17,767.0,770.55,765.1,769.5,704.57,9860495,INFOSYS
379,2019-10-18,763.8,773.8,760.0,767.85,703.06,10037200,INFOSYS
380,2019-10-22,691.1,691.1,638.35,643.55,595.45,90152532,INFOSYS
381,2019-10-23,630.0,656.65,615.1,650.6,609.55,60516887,INFOSYS
382,2019-10-24,650.0,653.2,632.0,635.35,595.27,25666433,INFOSYS
383,2019-10-25,647.0,652.5,636.0,637.45,597.23,16549337,INFOSYS
384,2019-10-27,651.1,652.5,645.55,648.85,607.92,2945281,INFOSYS
385,2019-10-29,651.0,653.75,647.0,650.65,609.6,16709764,INFOSYS
386,2019-10-30,660.4,671.4,656.2,660.6,618.92,22879467,INFOSYS
387,2019-10-31,668.4,695.45,666.1,685.6,642.35,27405901,INFOSYS
388,2019-11-01,690.0,694.0,682.6,687.9,644.5,9713519,INFOSYS
389,2019-11-04,681.8,732.5,678.15,709.0,664.27,29381982,INFOSYS
390,2019-11-05,708.75,708.75,691.5,696.1,652.18,12897805,INFOSYS
391,2019-11-06,695.8,721.5,692.0,712.3,667.36,21372589,INFOSYS
392,2019-11-07,717.0,724.35,712.1,720.1,674.67,13733737,INFOSYS
393,2019-11-08,722.0,724.25,705.5,708.15,663.47,8585630,INFOSYS
394,2019-11-11,698.9,707.2,698.0,704.4,659.96,6951494,INFOSYS
395,2019-11-13,696.5,700.0,687.75,691.35,647.73,9973690,INFOSYS
396,2019-11-14,696.35,709.8,696.35,705.3,660.8,10539902,INFOSYS
397,2019-11-15,709.05,712.95,702.3,703.9,659.49,7362623,INFOSYS
398,2019-11-18,705.0,710.0,699.3,705.2,660.71,7490916,INFOSYS
399,2019-11-19,709.9,714.0,705.0,712.85,667.88,6495885,INFOSYS
400,2019-11-20,712.8,715.0,705.0,713.0,668.02,6142171,INFOSYS
401,2019-11-21,715.5,721.45,710.5,713.25,668.25,9692973,INFOSYS
402,2019-11-22,711.75,712.0,685.1,693.2,649.47,14415826,INFOSYS
403,2019-11-25,693.35,705.15,693.2,698.1,654.06,7334511,INFOSYS
404,2019-11-26,705.0,707.25,686.0,690.6,647.03,27253106,INFOSYS
405,2019-11-27,694.25,697.65,690.1,695.75,651.86,3861635,INFOSYS
406,2019-11-28,699.1,703.35,694.05,701.85,657.57,4837683,INFOSYS
407,2019-11-29,700.9,702.3,691.55,696.35,652.42,4262379,INFOSYS
408,2019-12-02,703.1,704.0,690.3,692.7,649.0,9383736,INFOSYS
409,2019-12-03,692.7,699.7,688.55,698.35,654.29,5239013,INFOSYS
410,2019-12-04,697.0,710.5,693.35,708.85,664.13,7427886,INFOSYS
411,2019-12-05,706.45,715.9,703.8,714.85,669.75,4814422,INFOSYS
412,2019-12-06,715.95,720.0,709.6,715.1,669.99,5226096,INFOSYS
413,2019-12-09,716.0,722.35,714.25,717.25,672.0,6435865,INFOSYS
414,2019-12-10,713.0,718.5,710.0,714.55,669.47,4457939,INFOSYS
415,2019-12-11,716.6,722.7,713.0,721.05,675.56,6043554,INFOSYS
416,2019-12-12,718.5,720.7,699.55,702.1,657.81,11112042,INFOSYS
417,2019-12-13,700.35,712.9,700.35,711.3,666.43,10302412,INFOSYS
418,2019-12-16,712.3,720.2,710.2,714.0,668.95,5616324,INFOSYS
419,2019-12-17,719.7,731.25,715.0,729.7,683.66,10525565,INFOSYS
420,2019-12-18,731.0,737.3,722.75,732.45,686.24,12215295,INFOSYS
421,2019-12-19,733.5,735.95,724.6,730.85,684.74,7199210,INFOSYS
422,2019-12-20,731.0,735.0,728.25,731.55,685.4,7794167,INFOSYS
423,2019-12-23,732.15,737.3,731.65,736.0,689.57,4975608,INFOSYS
424,2019-12-24,736.95,736.95,728.3,733.4,687.13,2890759,INFOSYS
425,2019-12-26,732.0,734.55,726.55,728.95,682.96,3821806,INFOSYS
426,2019-12-27,729.75,737.5,728.85,736.95,690.46,3399094,INFOSYS
427,2019-12-30,736.1,737.95,727.25,732.9,686.66,5368416,INFOSYS
428,2019-12-31,729.7,737.75,725.45,731.15,685.02,6927885,INFOSYS
429,2020-01-01,735.0,740.0,732.55,736.85,690.36,2112415,INFOSYS
430,2020-01-02,738.9,740.8,730.9,734.7,688.35,5658200,INFOSYS
