,Date,Open,High,Low,Close,Adj Close,Volume,Name
43,2018-06-01,526.95,530.75,521.05,524.5,512.28,1625446,CIPLA
44,2018-06-04,527.5,529.0,517.15,520.7,508.57,1247023,CIPLA
45,2018-06-05,520.3,544.75,517.7,542.1,529.47,3398337,CIPLA
46,2018-06-06,542.1,548.0,533.4,538.45,525.91,2909756,CIPLA
47,2018-06-07,541.95,542.55,537.2,540.7,528.1,1119973,CIPLA
48,2018-06-08,541.8,562.0,538.75,559.65,546.61,4815940,CIPLA
49,2018-06-11,560.0,570.0,559.0,560.8,547.74,3113604,CIPLA
50,2018-06-12,561.9,573.0,561.0,567.1,553.89,3234303,CIPLA
51,2018-06-13,569.95,593.5,569.95,582.1,568.54,4657712,CIPLA
52,2018-06-14,588.95,592.9,583.5,588.05,574.35,3244655,CIPLA
53,2018-06-15,590.0,614.55,589.8,611.6,597.35,7125922,CIPLA
54,2018-06-18,612.0,618.8,600.3,606.5,592.37,2518169,CIPLA
55,2018-06-19,606.25,610.45,598.2,601.85,587.83,2992184,CIPLA
56,2018-06-20,613.0,622.75,600.35,602.85,588.81,9121187,CIPLA
57,2018-06-21,608.8,609.7,602.0,603.5,589.44,3052143,CIPLA
58,2018-06-22,604.0,618.05,595.25,615.75,601.41,3245849,CIPLA
59,2018-06-25,615.1,622.55,608.0,611.4,597.16,3253606,CIPLA
60,2018-06-26,606.0,608.7,597.25,599.5,585.53,2323337,CIPLA
61,2018-06-27,602.5,606.95,593.0,602.3,588.27,2520918,CIPLA
62,2018-06-28,604.5,609.9,596.0,600.9,586.9,4173735,CIPLA
63,2018-06-29,601.5,619.9,599.9,616.65,602.29,1525608,CIPLA
64,2018-07-02,620.0,620.0,611.0,617.0,602.63,1502606,CIPLA
65,2018-07-03,617.0,644.65,608.05,640.4,625.48,5271600,CIPLA
66,2018-07-04,644.95,648.0,623.8,628.9,614.25,5043141,CIPLA
67,2018-07-05,632.0,637.0,623.1,626.55,611.95,2127794,CIPLA
68,2018-07-06,624.9,631.0,610.4,612.5,598.23,2514518,CIPLA
69,2018-07-09,616.85,625.0,615.0,622.9,608.39,1462808,CIPLA
70,2018-07-10,626.6,633.9,620.15,632.05,617.33,1872744,CIPLA
71,2018-07-11,626.3,630.5,621.3,625.3,610.73,1669583,CIPLA
72,2018-07-12,629.4,636.7,622.7,633.35,618.6,2177684,CIPLA
73,2018-07-13,634.0,634.0,624.2,626.7,612.1,1475306,CIPLA
74,2018-07-16,629.4,636.0,611.15,620.95,606.49,2211200,CIPLA
75,2018-07-17,621.9,639.6,620.1,637.45,622.6,2228377,CIPLA
76,2018-07-18,640.0,644.0,625.1,627.4,612.78,2348371,CIPLA
77,2018-07-19,629.8,632.1,606.15,610.1,595.89,1424272,CIPLA
78,2018-07-20,614.95,630.0,602.15,625.8,611.22,2832150,CIPLA
79,2018-07-23,623.15,637.3,617.25,634.1,619.33,1553101,CIPLA
80,2018-07-24,633.95,633.95,624.5,627.35,612.74,1319369,CIPLA
81,2018-07-25,629.0,631.0,613.45,623.9,609.37,1413265,CIPLA
82,2018-07-26,619.0,631.25,617.45,627.85,613.22,3163498,CIPLA
83,2018-07-27,627.75,641.9,625.9,636.2,621.38,1508269,CIPLA
84,2018-07-30,633.0,636.25,628.0,634.3,619.52,990056,CIPLA
85,2018-07-31,636.95,647.0,628.1,641.35,626.41,2469759,CIPLA
86,2018-08-01,641.0,641.55,635.0,639.15,624.26,2411436,CIPLA
87,2018-08-02,635.0,651.9,633.05,638.5,623.63,3974559,CIPLA
88,2018-08-03,640.95,647.6,639.0,641.05,626.12,1530339,CIPLA
89,2018-08-06,647.0,648.8,635.3,637.95,623.09,2716402,CIPLA
90,2018-08-07,642.9,642.9,627.1,629.45,614.79,2414266,CIPLA
91,2018-08-08,629.0,645.45,623.6,632.55,617.81,4121062,CIPLA
92,2018-08-09,649.0,662.5,616.7,619.15,604.73,9996909,CIPLA
93,2018-08-10,624.95,628.5,614.5,621.05,606.58,3168280,CIPLA
94,2018-08-13,622.0,631.55,619.2,628.3,616.64,2374657,CIPLA
95,2018-08-14,629.1,647.0,624.0,642.75,630.82,2451003,CIPLA
96,2018-08-16,644.7,660.0,634.25,648.35,636.32,3925549,CIPLA
97,2018-08-17,650.05,655.5,643.7,646.9,634.9,2915387,CIPLA
98,2018-08-20,649.9,653.5,642.4,643.85,631.9,1296664,CIPLA
99,2018-08-21,647.9,654.45,644.0,650.25,638.19,1981523,CIPLA
100,2018-08-23,653.45,665.0,652.7,657.95,645.74,2891829,CIPLA
101,2018-08-24,658.0,658.0,645.0,651.2,639.12,1904031,CIPLA
102,2018-08-27,653.0,662.5,648.2,659.6,647.36,1381724,CIPLA
103,2018-08-28,662.0,677.5,644.65,648.3,636.27,5237362,CIPLA
104,2018-08-29,650.0,653.65,640.0,643.5,631.56,1891523,CIPLA
105,2018-08-30,645.0,651.9,640.5,649.45,637.4,2124122,CIPLA
106,2018-08-31,649.55,664.0,649.55,662.15,649.86,3056580,CIPLA
107,2018-09-03,665.5,671.2,646.6,649.1,637.06,1971733,CIPLA
108,2018-09-04,649.8,655.0,638.4,643.9,631.95,2249087,CIPLA
109,2018-09-05,645.05,650.9,637.2,646.55,634.55,2542543,CIPLA
110,2018-09-06,651.0,664.7,647.0,662.1,649.82,2841096,CIPLA
111,2018-09-07,663.85,669.5,656.3,664.75,652.42,2431363,CIPLA
112,2018-09-10,665.0,678.0,664.0,668.05,655.66,3453432,CIPLA
113,2018-09-11,670.1,675.0,650.6,654.9,642.75,3399042,CIPLA
114,2018-09-12,654.9,662.0,643.25,656.45,644.27,3302191,CIPLA
115,2018-09-14,664.0,670.0,659.05,666.4,654.04,1512857,CIPLA
116,2018-09-17,673.0,673.0,660.4,664.9,652.56,2220455,CIPLA
117,2018-09-18,665.0,673.0,660.6,663.7,651.39,1814726,CIPLA
118,2018-09-19,668.0,678.45,645.75,660.6,648.34,3043018,CIPLA
119,2018-09-21,668.0,671.55,638.4,653.2,641.08,2276641,CIPLA
120,2018-09-24,662.0,668.95,640.8,645.6,633.62,2766326,CIPLA
121,2018-09-25,644.0,665.8,643.0,661.75,649.47,2295464,CIPLA
122,2018-09-26,664.45,675.25,656.0,672.8,660.32,2131833,CIPLA
123,2018-09-27,675.0,677.0,655.95,659.35,647.12,3433359,CIPLA
124,2018-09-28,659.35,663.0,647.2,654.05,641.91,1862405,CIPLA
125,2018-10-01,653.05,659.0,643.5,654.15,642.01,1309530,CIPLA
126,2018-10-03,650.0,663.95,650.0,654.55,642.41,1533990,CIPLA
127,2018-10-04,650.1,654.65,632.1,638.4,626.56,1736407,CIPLA
128,2018-10-05,635.3,649.55,631.0,636.65,624.84,1806150,CIPLA
129,2018-10-08,636.6,642.65,628.45,638.8,626.95,1564640,CIPLA
130,2018-10-09,639.5,643.1,625.25,639.35,627.49,1535781,CIPLA
131,2018-10-10,639.35,651.0,633.3,639.6,627.73,1881053,CIPLA
132,2018-10-11,627.5,633.8,613.05,616.2,604.77,1707508,CIPLA
133,2018-10-12,620.0,627.2,612.6,622.9,611.34,2085360,CIPLA
134,2018-10-15,623.0,649.8,618.05,647.85,635.83,2666868,CIPLA
135,2018-10-16,647.85,651.65,637.35,639.75,627.88,1510216,CIPLA
136,2018-10-17,644.9,646.0,637.0,640.45,628.57,1280980,CIPLA
137,2018-10-19,640.3,645.55,626.1,633.8,622.04,2267774,CIPLA
138,2018-10-22,635.2,640.65,626.85,629.65,617.97,1399755,CIPLA
139,2018-10-23,628.8,632.0,616.0,622.35,610.8,1370461,CIPLA
140,2018-10-24,625.5,635.0,615.6,621.3,609.77,987144,CIPLA
141,2018-10-25,618.55,624.0,605.15,609.0,597.7,5739386,CIPLA
142,2018-10-26,609.2,612.35,598.65,603.7,592.5,1935618,CIPLA
143,2018-10-29,602.35,638.2,601.45,635.15,623.37,1614423,CIPLA
144,2018-10-30,636.0,636.7,608.1,610.35,599.03,2418471,CIPLA
145,2018-10-31,612.0,631.75,606.3,629.25,617.58,2305046,CIPLA
146,2018-11-01,630.0,631.95,614.0,615.4,603.98,1442392,CIPLA
147,2018-11-02,619.95,619.95,605.5,607.1,595.84,1566053,CIPLA
148,2018-11-05,607.4,617.5,557.1,563.05,552.6,12941350,CIPLA
149,2018-11-06,555.0,555.0,527.35,530.8,520.95,16941828,CIPLA
150,2018-11-07,536.0,536.0,532.1,533.35,523.45,698244,CIPLA
151,2018-11-09,535.5,535.8,524.0,526.95,517.17,6125274,CIPLA
152,2018-11-12,530.0,541.9,529.05,531.85,521.98,7669697,CIPLA
153,2018-11-13,534.0,534.0,526.5,528.1,518.3,2410643,CIPLA
154,2018-11-14,530.6,532.6,517.0,519.55,509.91,2740756,CIPLA
155,2018-11-15,521.9,525.0,514.45,519.15,509.52,2661535,CIPLA
156,2018-11-16,521.7,534.0,521.1,530.6,520.76,3483625,CIPLA
157,2018-11-19,535.0,536.0,523.95,528.25,518.45,1913914,CIPLA
158,2018-11-20,528.0,529.85,518.65,520.7,511.04,1707971,CIPLA
159,2018-11-21,522.8,528.05,521.3,522.15,512.46,1749806,CIPLA
160,2018-11-22,523.0,525.0,511.75,517.95,508.34,2045318,CIPLA
161,2018-11-26,520.0,523.75,512.8,522.1,512.41,1728468,CIPLA
162,2018-11-27,526.0,526.95,513.05,517.65,508.05,2100159,CIPLA
163,2018-11-28,519.2,523.95,513.6,515.3,505.74,2003272,CIPLA
164,2018-11-29,518.0,526.4,516.0,524.7,514.96,2799578,CIPLA
165,2018-11-30,528.0,542.0,527.0,540.85,530.82,3855382,CIPLA
166,2018-12-03,542.0,545.4,534.1,535.8,525.86,2033213,CIPLA
167,2018-12-04,536.0,549.0,535.05,546.45,536.31,3400053,CIPLA
168,2018-12-05,546.0,548.9,525.3,528.45,518.65,2192065,CIPLA
169,2018-12-06,528.0,528.0,511.0,515.3,505.74,2562048,CIPLA
170,2018-12-07,520.0,530.65,512.0,513.6,504.07,3503808,CIPLA
171,2018-12-10,509.9,514.85,503.1,512.55,503.04,2201377,CIPLA
172,2018-12-11,503.0,523.95,503.0,518.7,509.08,2326059,CIPLA
173,2018-12-12,522.9,534.3,521.1,531.3,521.44,1683131,CIPLA
174,2018-12-13,532.0,533.8,519.2,527.0,517.22,2234487,CIPLA
175,2018-12-14,528.35,533.8,516.65,521.75,512.07,1950888,CIPLA
176,2018-12-17,524.0,529.35,520.7,523.65,513.93,1196871,CIPLA
177,2018-12-18,524.0,527.0,520.05,522.9,513.2,1628240,CIPLA
178,2018-12-19,524.0,528.6,522.55,524.75,515.01,1241000,CIPLA
179,2018-12-20,523.7,526.0,515.4,520.25,510.6,2074097,CIPLA
180,2018-12-21,521.0,523.95,514.3,516.65,507.06,1758710,CIPLA
181,2018-12-24,518.8,520.8,513.0,518.8,509.17,1214348,CIPLA
182,2018-12-26,515.6,519.0,507.3,514.3,504.76,1318560,CIPLA
183,2018-12-27,518.9,521.0,514.0,517.9,508.29,1351636,CIPLA
184,2018-12-28,514.3,525.35,514.3,522.0,512.31,1933464,CIPLA
185,2018-12-31,522.0,526.0,517.2,519.5,509.86,1897948,CIPLA
186,2019-01-01,520.0,524.0,518.65,523.05,513.35,1361809,CIPLA
187,2019-01-02,521.9,522.5,513.15,514.55,505.0,1243067,CIPLA
188,2019-01-03,516.5,520.5,511.2,512.4,502.89,2086150,CIPLA
189,2019-01-04,513.0,514.9,508.05,512.8,503.29,1651456,CIPLA
190,2019-01-07,516.0,517.75,510.3,514.05,504.51,1168002,CIPLA
191,2019-01-08,516.0,517.2,511.25,513.65,504.12,1765015,CIPLA
192,2019-01-09,515.55,516.75,507.5,510.1,500.64,1929305,CIPLA
193,2019-01-10,509.0,514.9,509.0,513.25,503.73,1252439,CIPLA
194,2019-01-11,513.4,519.0,508.25,510.2,500.73,2051418,CIPLA
195,2019-01-14,510.2,514.0,505.6,511.95,502.45,1472415,CIPLA
196,2019-01-15,514.5,515.35,509.5,514.95,505.4,1177377,CIPLA
197,2019-01-16,515.0,515.95,509.0,511.5,502.01,1446921,CIPLA
198,2019-01-17,512.5,514.95,507.6,509.6,500.14,1598184,CIPLA
199,2019-01-18,510.2,513.0,507.3,509.4,499.95,1502360,CIPLA
200,2019-01-21,510.0,514.2,508.2,509.25,499.8,1150380,CIPLA
201,2019-01-22,510.0,511.4,502.45,507.1,497.69,1455953,CIPLA
202,2019-01-23,510.0,511.7,507.1,509.3,499.85,1358623,CIPLA
203,2019-01-24,510.0,510.7,496.1,500.7,491.41,1620195,CIPLA
204,2019-01-25,502.1,508.6,501.35,507.65,498.23,1193442,CIPLA
205,2019-01-28,509.0,509.0,489.1,492.15,483.02,3215535,CIPLA
206,2019-01-29,489.1,507.55,483.75,505.05,495.68,2675481,CIPLA
207,2019-01-30,504.95,507.1,497.7,505.8,496.42,1524621,CIPLA
208,2019-01-31,506.0,519.85,504.25,517.3,507.7,2203919,CIPLA
209,2019-02-01,517.65,522.55,512.5,521.35,511.68,1380838,CIPLA
210,2019-02-04,521.0,521.0,506.2,509.6,500.14,1480952,CIPLA
211,2019-02-05,506.55,514.0,501.2,508.0,498.57,4358002,CIPLA
212,2019-02-06,510.5,546.7,504.1,534.95,525.02,8775759,CIPLA
213,2019-02-07,537.1,546.6,528.15,532.9,523.01,4417618,CIPLA
214,2019-02-08,532.85,543.7,531.2,534.25,524.34,2747159,CIPLA
215,2019-02-11,538.7,545.9,535.85,543.3,533.22,2989919,CIPLA
216,2019-02-12,540.05,545.7,536.1,543.3,533.22,2252766,CIPLA
217,2019-02-14,542.9,556.0,537.4,542.9,532.83,2766535,CIPLA
218,2019-02-15,540.0,551.4,528.5,540.55,530.52,2491806,CIPLA
219,2019-02-18,542.0,545.05,532.3,541.15,531.11,1590101,CIPLA
220,2019-02-19,544.8,545.0,536.75,539.65,529.64,1879600,CIPLA
221,2019-02-20,540.2,543.2,538.65,541.1,531.06,1208930,CIPLA
222,2019-02-21,542.85,547.9,540.5,545.5,535.38,1093548,CIPLA
223,2019-02-22,543.8,546.1,539.1,541.3,531.26,1592112,CIPLA
224,2019-02-25,541.5,550.85,541.0,548.3,538.13,1961905,CIPLA
225,2019-02-26,545.1,553.65,538.05,550.4,540.19,1952961,CIPLA
226,2019-02-27,551.0,555.35,544.25,551.9,541.66,2389977,CIPLA
227,2019-02-28,555.0,558.3,546.0,554.55,544.26,2618486,CIPLA
228,2019-03-01,555.0,555.3,547.4,551.55,541.32,2430914,CIPLA
229,2019-03-05,550.0,551.5,546.55,548.65,538.47,1644098,CIPLA
230,2019-03-06,551.0,552.0,541.95,547.55,537.39,1587182,CIPLA
231,2019-03-07,547.65,550.0,539.65,541.35,531.31,1144534,CIPLA
232,2019-03-08,541.0,543.4,538.25,539.95,529.93,2618767,CIPLA
233,2019-03-11,542.0,542.0,535.5,540.1,530.08,2342102,CIPLA
234,2019-03-12,541.9,543.65,537.3,538.75,528.75,2049339,CIPLA
235,2019-03-13,542.0,542.5,531.0,532.8,522.91,1582245,CIPLA
236,2019-03-14,532.05,534.1,530.5,532.75,522.87,1490894,CIPLA
237,2019-03-15,534.1,535.4,528.95,532.6,522.72,2019240,CIPLA
238,2019-03-18,533.05,535.8,529.0,534.5,524.58,1266863,CIPLA
239,2019-03-19,537.15,537.7,530.2,533.65,523.75,874797,CIPLA
240,2019-03-20,532.0,534.8,531.1,533.25,523.36,1255306,CIPLA
241,2019-03-22,534.9,539.0,523.6,526.8,517.03,1579084,CIPLA
242,2019-03-25,525.6,528.7,516.2,526.85,517.07,1874898,CIPLA
243,2019-03-26,528.5,532.5,525.7,529.3,519.48,3044792,CIPLA
244,2019-03-27,531.4,533.6,524.05,525.5,515.75,1217387,CIPLA
245,2019-03-28,525.3,527.35,522.3,525.6,515.85,4133379,CIPLA
246,2019-04-01,516.3,528.75,516.3,525.65,515.9,4091454,CIPLA
247,2019-04-02,529.95,529.95,521.15,522.65,512.95,1268431,CIPLA
248,2019-04-03,523.0,524.8,519.1,520.45,510.79,3276338,CIPLA
249,2019-04-04,519.0,522.0,517.5,521.0,511.33,5555991,CIPLA
250,2019-04-05,531.4,541.0,526.0,532.1,522.23,9784780,CIPLA
251,2019-04-08,536.5,536.9,522.7,525.4,515.65,2429845,CIPLA
252,2019-04-09,526.25,534.5,525.4,532.0,522.13,2301681,CIPLA
253,2019-04-10,531.55,551.75,530.8,546.45,536.31,5992326,CIPLA
254,2019-04-11,546.35,554.7,542.0,544.85,534.74,2977870,CIPLA
255,2019-04-12,547.95,556.7,545.3,554.85,544.56,4347530,CIPLA
256,2019-04-15,555.0,569.2,552.0,566.3,555.79,2252373,CIPLA
257,2019-04-16,570.0,571.75,556.6,559.35,548.97,2246831,CIPLA
258,2019-04-18,562.0,566.65,553.2,561.55,551.13,2306549,CIPLA
259,2019-04-22,560.0,566.0,556.6,561.1,550.69,1205612,CIPLA
260,2019-04-23,562.5,575.95,560.4,561.7,551.28,2179959,CIPLA
261,2019-04-24,561.4,564.5,553.2,558.55,548.19,1896565,CIPLA
262,2019-04-25,558.7,563.95,551.15,555.6,545.29,2416194,CIPLA
263,2019-04-26,558.25,572.9,557.2,567.95,557.41,2593397,CIPLA
264,2019-04-30,569.9,571.05,558.65,565.0,554.52,1914026,CIPLA
265,2019-05-02,563.0,569.7,556.7,565.6,555.11,1700976,CIPLA
266,2019-05-03,568.0,573.0,561.65,564.5,554.03,2758638,CIPLA
267,2019-05-06,556.0,564.5,556.0,563.35,552.9,1715311,CIPLA
268,2019-05-07,564.0,566.3,555.15,557.95,547.6,1478212,CIPLA
269,2019-05-08,556.0,561.4,549.0,558.0,547.65,1890174,CIPLA
270,2019-05-09,559.9,561.05,548.7,557.75,547.4,1672967,CIPLA
271,2019-05-10,557.75,562.7,551.0,555.55,545.24,1687480,CIPLA
272,2019-05-13,552.0,556.75,529.6,546.7,536.56,2027570,CIPLA
273,2019-05-14,546.0,560.75,541.2,556.0,545.68,1822829,CIPLA
274,2019-05-15,554.0,562.5,551.5,555.7,545.39,1396473,CIPLA
275,2019-05-16,554.0,556.7,541.05,550.2,539.99,2589467,CIPLA
276,2019-05-17,549.0,551.95,541.0,544.15,534.05,1194005,CIPLA
277,2019-05-20,560.0,567.0,550.4,565.45,554.96,1586746,CIPLA
278,2019-05-21,565.45,580.0,552.75,559.35,548.97,4286383,CIPLA
279,2019-05-22,562.0,574.0,550.05,553.0,542.74,7762734,CIPLA
280,2019-05-23,561.9,568.9,543.75,564.75,554.27,5640728,CIPLA
281,2019-05-24,569.2,572.5,559.45,570.6,560.01,1796355,CIPLA
282,2019-05-27,570.0,586.0,568.0,578.7,567.96,1959075,CIPLA
283,2019-05-28,579.0,584.2,571.5,577.95,567.23,2469586,CIPLA
284,2019-05-29,577.4,582.45,559.9,564.35,553.88,1948077,CIPLA
285,2019-05-30,560.1,563.5,554.25,561.95,551.52,2577559,CIPLA
286,2019-05-31,562.7,569.0,550.85,558.85,548.48,1912387,CIPLA
287,2019-06-03,559.0,569.45,552.5,568.25,557.71,1284381,CIPLA
288,2019-06-04,564.0,575.0,561.1,562.65,552.21,1558827,CIPLA
289,2019-06-06,565.0,568.3,556.55,559.8,549.41,1750285,CIPLA
290,2019-06-07,565.0,565.0,542.0,549.5,539.3,2696228,CIPLA
291,2019-06-10,550.6,562.6,550.0,554.55,544.26,1708042,CIPLA
292,2019-06-11,555.4,566.4,551.0,559.85,549.46,2518184,CIPLA
293,2019-06-12,558.9,567.0,556.25,561.6,551.18,1253337,CIPLA
294,2019-06-13,560.05,566.6,559.25,564.6,554.12,1594956,CIPLA
295,2019-06-14,560.15,564.45,554.15,555.6,545.29,1808363,CIPLA
296,2019-06-17,555.5,556.6,543.85,545.15,535.04,1267159,CIPLA
297,2019-06-18,545.2,555.5,545.05,547.6,537.44,1257992,CIPLA
298,2019-06-19,550.6,551.9,532.55,533.7,523.8,1137906,CIPLA
299,2019-06-20,531.8,552.45,528.65,551.3,541.07,1986432,CIPLA
300,2019-06-21,549.85,553.8,545.2,551.55,541.32,1534007,CIPLA
301,2019-06-24,548.55,552.45,545.1,549.9,539.7,981017,CIPLA
302,2019-06-25,548.95,554.95,546.55,550.05,539.84,805704,CIPLA
303,2019-06-26,550.0,558.8,548.0,556.55,546.22,1020879,CIPLA
304,2019-06-27,556.85,563.9,550.3,551.95,541.71,1323494,CIPLA
305,2019-06-28,551.9,556.7,546.35,553.45,543.18,996578,CIPLA
306,2019-07-01,555.7,559.35,553.15,555.8,545.49,565463,CIPLA
307,2019-07-02,557.15,558.5,551.5,555.35,545.05,565414,CIPLA
308,2019-07-03,555.35,556.7,549.45,553.25,542.99,797387,CIPLA
309,2019-07-04,554.65,555.65,550.6,551.55,541.32,639531,CIPLA
310,2019-07-05,551.55,554.25,549.2,550.0,539.8,796604,CIPLA
311,2019-07-08,547.0,549.0,534.65,538.45,528.46,1490078,CIPLA
312,2019-07-09,536.8,552.45,536.8,548.8,538.62,1472836,CIPLA
313,2019-07-10,545.35,551.15,541.85,544.95,534.84,1045560,CIPLA
314,2019-07-11,549.0,553.8,546.0,552.4,542.15,726448,CIPLA
315,2019-07-12,554.0,566.5,547.2,556.8,546.47,1485506,CIPLA
316,2019-07-15,559.9,560.5,548.6,550.55,540.34,842129,CIPLA
317,2019-07-16,554.75,558.45,549.4,553.55,543.28,1460303,CIPLA
318,2019-07-17,554.0,558.5,547.45,557.55,547.21,1034734,CIPLA
319,2019-07-18,558.85,559.0,545.5,547.0,536.85,1355289,CIPLA
320,2019-07-19,550.8,552.0,535.5,536.7,526.74,783708,CIPLA
321,2019-07-22,536.7,540.0,526.2,530.95,521.1,1816845,CIPLA
322,2019-07-23,531.0,535.2,521.0,528.9,519.09,2353027,CIPLA
323,2019-07-24,529.0,529.0,517.05,518.75,509.13,2707033,CIPLA
324,2019-07-25,521.35,539.2,519.0,536.65,526.69,3183510,CIPLA
325,2019-07-26,533.2,539.9,528.25,532.1,522.23,1371242,CIPLA
326,2019-07-29,531.6,534.95,520.25,522.25,512.56,735045,CIPLA
327,2019-07-30,522.2,533.6,517.8,520.0,510.35,1665158,CIPLA
328,2019-07-31,516.9,522.7,506.0,521.1,514.4,1828077,CIPLA
329,2019-08-01,516.15,519.45,509.2,512.45,505.86,1289007,CIPLA
330,2019-08-02,509.0,519.7,508.7,516.1,509.46,1574251,CIPLA
331,2019-08-05,513.8,520.8,512.25,518.9,512.23,2162918,CIPLA
332,2019-08-06,518.0,527.0,496.85,500.15,493.72,7425849,CIPLA
333,2019-08-07,502.7,525.85,501.65,518.3,511.64,4668643,CIPLA
334,2019-08-08,504.75,510.0,493.8,503.05,496.58,6750611,CIPLA
335,2019-08-09,505.9,511.7,481.55,484.5,478.27,5172748,CIPLA
336,2019-08-13,484.5,486.9,473.05,475.75,469.63,2952687,CIPLA
337,2019-08-14,477.45,483.25,465.0,478.3,472.15,2376714,CIPLA
338,2019-08-16,477.0,483.4,474.5,476.1,469.98,1279325,CIPLA
339,2019-08-19,478.5,485.55,474.6,475.85,469.73,1211272,CIPLA
340,2019-08-20,478.85,481.7,470.55,478.7,472.54,1606901,CIPLA
341,2019-08-21,478.6,479.0,466.95,468.05,462.03,1065506,CIPLA
342,2019-08-22,464.9,469.95,460.6,464.0,458.03,1398888,CIPLA
343,2019-08-23,464.0,467.35,449.2,465.9,459.91,2217428,CIPLA
344,2019-08-26,468.1,470.95,454.9,466.55,460.55,2158865,CIPLA
345,2019-08-27,468.5,469.85,458.45,465.35,459.37,2992115,CIPLA
346,2019-08-28,465.8,476.2,460.15,464.25,458.28,2193022,CIPLA
347,2019-08-29,465.5,468.0,456.55,465.2,459.22,1410078,CIPLA
348,2019-08-30,468.0,475.2,461.45,472.45,466.37,1126818,CIPLA
349,2019-09-03,467.0,471.25,461.0,469.55,463.51,1564714,CIPLA
350,2019-09-04,471.1,475.0,467.05,471.4,465.34,2339657,CIPLA
351,2019-09-05,472.0,479.75,470.6,478.4,472.25,1216510,CIPLA
352,2019-09-06,479.0,482.5,473.75,474.9,468.79,1668897,CIPLA
353,2019-09-09,475.0,478.7,472.1,475.0,468.89,780846,CIPLA
354,2019-09-11,474.0,478.3,468.05,471.8,465.73,996410,CIPLA
355,2019-09-12,474.0,474.0,464.4,467.8,461.78,1179858,CIPLA
356,2019-09-13,468.05,469.65,464.5,469.0,462.97,818854,CIPLA
357,2019-09-16,467.0,472.0,464.1,470.5,464.45,1257381,CIPLA
